date,DGS3MO,DGS5,DGS10
11/29/19,1.59,1.62,1.78
12/2/19,1.6,1.65,1.83
12/3/19,1.57,1.54,1.72
12/4/19,1.55,1.6,1.77
12/5/19,1.54,1.62,1.8
12/6/19,1.53,1.67,1.84
12/9/19,1.54,1.67,1.83
12/10/19,1.56,1.68,1.85
12/11/19,1.57,1.64,1.79
12/12/19,1.56,1.73,1.9
12/13/19,1.57,1.66,1.82
12/16/19,1.57,1.72,1.89
12/17/19,1.56,1.71,1.89
12/18/19,1.56,1.74,1.92
12/19/19,1.57,1.73,1.92
12/20/19,1.58,1.73,1.92
12/23/19,1.59,1.75,1.93
12/24/19,1.58,1.72,1.9
12/26/19,1.58,1.72,1.9
12/27/19,1.57,1.68,1.88
12/30/19,1.57,1.68,1.9
12/31/19,1.55,1.69,1.92
1/2/20,1.54,1.67,1.88
1/3/20,1.52,1.59,1.8
1/6/20,1.56,1.61,1.81
1/7/20,1.54,1.62,1.83
1/8/20,1.54,1.67,1.87
1/9/20,1.54,1.65,1.85
1/10/20,1.54,1.63,1.83
1/13/20,1.57,1.65,1.85
1/14/20,1.57,1.63,1.82
1/15/20,1.57,1.6,1.79
1/16/20,1.55,1.63,1.81
1/17/20,1.56,1.63,1.84
1/21/20,1.56,1.57,1.78
1/22/20,1.55,1.57,1.77
1/23/20,1.55,1.55,1.74
1/24/20,1.54,1.51,1.7
1/27/20,1.55,1.44,1.61
1/28/20,1.57,1.47,1.65
1/29/20,1.56,1.41,1.6
1/30/20,1.57,1.39,1.57
1/31/20,1.55,1.32,1.51
2/3/20,1.57,1.35,1.54
2/4/20,1.57,1.42,1.61
2/5/20,1.57,1.46,1.66
2/6/20,1.57,1.45,1.65
2/7/20,1.56,1.41,1.59
2/10/20,1.58,1.38,1.56
2/11/20,1.57,1.4,1.59
2/12/20,1.58,1.45,1.62
2/13/20,1.59,1.43,1.61
2/14/20,1.58,1.42,1.59
2/18/20,1.58,1.39,1.55
2/19/20,1.58,1.41,1.56
2/20/20,1.58,1.37,1.52
2/21/20,1.56,1.3,1.46
2/24/20,1.53,1.21,1.38
2/25/20,1.53,1.16,1.33
2/26/20,1.53,1.14,1.33
2/27/20,1.45,1.11,1.3
2/28/20,1.27,0.89,1.13
3/2/20,1.13,0.88,1.1
3/3/20,0.95,0.77,1.02
3/4/20,0.72,0.75,1.02
3/5/20,0.62,0.67,0.92
3/6/20,0.45,0.58,0.74
3/9/20,0.33,0.46,0.54
3/10/20,0.44,0.63,0.76
3/11/20,0.42,0.66,0.82
3/12/20,0.33,0.66,0.88
3/13/20,0.28,0.7,0.94
3/16/20,0.24,0.49,0.73
3/17/20,0.19,0.66,1.02
3/18/20,0.02,0.79,1.18
3/19/20,0.04,0.66,1.12
3/20/20,0.05,0.52,0.92
3/23/20,0.02,0.38,0.76
3/24/20,0.01,0.52,0.84
3/25/20,0,0.56,0.88
3/26/20,0,0.51,0.83
3/27/20,0.03,0.41,0.72
3/30/20,0.12,0.39,0.7
3/31/20,0.11,0.37,0.7
4/1/20,0.09,0.37,0.62
4/2/20,0.09,0.39,0.63
4/3/20,0.1,0.39,0.62
4/6/20,0.15,0.44,0.67
4/7/20,0.14,0.48,0.75
4/8/20,0.22,0.47,0.77
4/9/20,0.25,0.41,0.73
4/13/20,0.26,0.44,0.76
4/14/20,0.2,0.42,0.76
4/15/20,0.14,0.34,0.63
4/16/20,0.14,0.35,0.61
4/17/20,0.12,0.36,0.65
4/20/20,0.12,0.35,0.63
4/21/20,0.11,0.34,0.58
4/22/20,0.12,0.37,0.63
4/23/20,0.11,0.37,0.61
4/24/20,0.12,0.36,0.6
4/27/20,0.12,0.41,0.67
4/28/20,0.11,0.37,0.62
4/29/20,0.1,0.36,0.63
4/30/20,0.09,0.36,0.64
5/1/20,0.12,0.36,0.64
5/4/20,0.13,0.36,0.64
5/5/20,0.13,0.36,0.66
5/6/20,0.12,0.37,0.72
5/7/20,0.11,0.29,0.63
5/8/20,0.12,0.33,0.69
5/11/20,0.12,0.36,0.73
5/12/20,0.13,0.34,0.69
5/13/20,0.13,0.31,0.64
5/14/20,0.12,0.31,0.63
5/15/20,0.12,0.31,0.64
5/18/20,0.13,0.38,0.73
5/19/20,0.13,0.35,0.7
5/20/20,0.12,0.34,0.68
5/21/20,0.12,0.35,0.68
5/22/20,0.12,0.34,0.66
5/26/20,0.14,0.35,0.69
5/27/20,0.15,0.34,0.68
5/28/20,0.15,0.34,0.7
5/29/20,0.14,0.3,0.65
6/1/20,0.14,0.31,0.66
6/2/20,0.15,0.32,0.68
6/3/20,0.16,0.38,0.77
6/4/20,0.15,0.4,0.82
6/5/20,0.15,0.47,0.91
6/8/20,0.17,0.45,0.88
6/9/20,0.19,0.4,0.84
6/10/20,0.17,0.33,0.75
6/11/20,0.17,0.32,0.66
6/12/20,0.16,0.33,0.71
6/15/20,0.18,0.33,0.71
6/16/20,0.17,0.34,0.75
6/17/20,0.17,0.34,0.74
6/18/20,0.16,0.34,0.71
6/19/20,0.15,0.33,0.7
6/22/20,0.16,0.34,0.71
6/23/20,0.16,0.33,0.72
6/24/20,0.15,0.33,0.69
6/25/20,0.16,0.32,0.68
6/26/20,0.14,0.3,0.64
6/29/20,0.14,0.28,0.64
6/30/20,0.16,0.29,0.66
7/1/20,0.14,0.31,0.69
7/2/20,0.14,0.29,0.68
7/6/20,0.15,0.31,0.69
7/7/20,0.15,0.29,0.65
7/8/20,0.15,0.3,0.67
7/9/20,0.13,0.28,0.62
7/10/20,0.13,0.3,0.65
7/13/20,0.14,0.3,0.64
7/14/20,0.15,0.28,0.63
7/15/20,0.16,0.28,0.64
7/16/20,0.11,0.28,0.62
7/17/20,0.11,0.29,0.64
7/20/20,0.13,0.29,0.62
7/21/20,0.13,0.27,0.61
7/22/20,0.13,0.27,0.6
7/23/20,0.12,0.27,0.59
7/24/20,0.11,0.27,0.59
7/27/20,0.11,0.3,0.62
7/28/20,0.11,0.26,0.59
7/29/20,0.11,0.25,0.58
7/30/20,0.09,0.23,0.55
7/31/20,0.09,0.21,0.55
8/3/20,0.1,0.22,0.56
8/4/20,0.09,0.19,0.52
8/5/20,0.1,0.22,0.55
8/6/20,0.1,0.21,0.55
8/7/20,0.1,0.23,0.57
8/10/20,0.11,0.24,0.59
8/11/20,0.11,0.27,0.64
8/12/20,0.11,0.3,0.69
8/13/20,0.1,0.32,0.71
8/14/20,0.1,0.29,0.71
8/17/20,0.1,0.29,0.69
8/18/20,0.09,0.27,0.67
8/19/20,0.11,0.29,0.68
8/20/20,0.11,0.26,0.65
8/21/20,0.1,0.27,0.64
8/24/20,0.12,0.28,0.65
8/25/20,0.11,0.3,0.69
8/26/20,0.11,0.28,0.69
8/27/20,0.11,0.31,0.74
8/28/20,0.1,0.28,0.74
8/31/20,0.11,0.28,0.72
9/1/20,0.12,0.26,0.68
9/2/20,0.12,0.26,0.66
9/3/20,0.11,0.24,0.63
9/4/20,0.11,0.3,0.72
9/8/20,0.13,0.28,0.69
9/9/20,0.12,0.28,0.71
9/10/20,0.12,0.26,0.68
9/11/20,0.11,0.26,0.67
9/14/20,0.11,0.27,0.68
9/15/20,0.11,0.27,0.68
9/16/20,0.12,0.28,0.69
9/17/20,0.09,0.28,0.69
9/18/20,0.1,0.29,0.7
9/21/20,0.1,0.27,0.68
9/22/20,0.1,0.27,0.68
9/23/20,0.11,0.28,0.68
9/24/20,0.1,0.27,0.67
9/25/20,0.1,0.26,0.66
9/28/20,0.11,0.26,0.67
9/29/20,0.09,0.24,0.66
9/30/20,0.1,0.28,0.69
10/1/20,0.09,0.27,0.68
10/2/20,0.09,0.28,0.7
10/5/20,0.1,0.33,0.78
10/6/20,0.1,0.32,0.76
10/7/20,0.1,0.35,0.81
10/8/20,0.09,0.33,0.78
10/9/20,0.1,0.34,0.79
10/13/20,0.11,0.31,0.74
10/14/20,0.12,0.3,0.73
10/15/20,0.11,0.32,0.74
10/16/20,0.11,0.32,0.76
10/19/20,0.11,0.34,0.78
10/20/20,0.1,0.34,0.81
10/21/20,0.1,0.36,0.83
10/22/20,0.09,0.38,0.87
10/23/20,0.1,0.37,0.85
10/26/20,0.11,0.35,0.81
10/27/20,0.1,0.34,0.79
10/28/20,0.1,0.34,0.79
10/29/20,0.09,0.38,0.85
10/30/20,0.09,0.38,0.88
11/2/20,0.09,0.38,0.87
11/3/20,0.1,0.39,0.9
11/4/20,0.1,0.33,0.78
11/5/20,0.1,0.33,0.79
11/6/20,0.1,0.36,0.83
11/9/20,0.11,0.44,0.96
11/10/20,0.1,0.46,0.98
11/12/20,0.1,0.4,0.88
11/13/20,0.09,0.41,0.89
11/16/20,0.09,0.41,0.91
11/17/20,0.09,0.39,0.87
11/18/20,0.09,0.4,0.88
11/19/20,0.07,0.39,0.86
11/20/20,0.07,0.38,0.83
11/23/20,0.08,0.39,0.86
11/24/20,0.09,0.39,0.88
11/25/20,0.09,0.39,0.88
11/27/20,0.09,0.37,0.84
11/30/20,0.08,0.36,0.84
12/1/20,0.09,0.42,0.92
12/2/20,0.09,0.42,0.95
12/3/20,0.08,0.4,0.92
12/4/20,0.09,0.42,0.97
12/7/20,0.08,0.4,0.94
12/8/20,0.09,0.39,0.92
12/9/20,0.08,0.41,0.95
12/10/20,0.08,0.39,0.92
12/11/20,0.08,0.37,0.9
12/14/20,0.09,0.37,0.9
12/15/20,0.08,0.37,0.92
12/16/20,0.09,0.37,0.92
12/17/20,0.08,0.38,0.94
12/18/20,0.08,0.39,0.95
12/21/20,0.09,0.39,0.95
12/22/20,0.09,0.37,0.93
12/23/20,0.09,0.38,0.96
12/24/20,0.09,0.37,0.94
12/28/20,0.11,0.38,0.94
12/29/20,0.1,0.37,0.94
12/30/20,0.08,0.37,0.93
12/31/20,0.09,0.36,0.93
1/4/21,0.09,0.36,0.93
1/5/21,0.09,0.38,0.96
1/6/21,0.09,0.43,1.04
1/7/21,0.09,0.46,1.08
1/8/21,0.08,0.49,1.13
1/11/21,0.08,0.5,1.15
1/12/21,0.09,0.5,1.15
1/13/21,0.09,0.48,1.1
1/14/21,0.09,0.49,1.15
1/15/21,0.09,0.46,1.11
1/19/21,0.09,0.45,1.1
1/20/21,0.08,0.45,1.1
1/21/21,0.09,0.45,1.12
1/22/21,0.08,0.44,1.1
1/25/21,0.09,0.42,1.05
1/26/21,0.07,0.42,1.05
1/27/21,0.08,0.41,1.04
1/28/21,0.07,0.42,1.07
1/29/21,0.06,0.45,1.11
2/1/21,0.07,0.42,1.09
2/2/21,0.07,0.45,1.12
2/3/21,0.04,0.46,1.15
2/4/21,0.04,0.46,1.15
2/5/21,0.03,0.47,1.19
2/8/21,0.05,0.48,1.19
2/9/21,0.04,0.48,1.18
2/10/21,0.05,0.46,1.15
2/11/21,0.05,0.46,1.16
2/12/21,0.04,0.5,1.2
2/16/21,0.04,0.57,1.3
2/17/21,0.04,0.57,1.29
2/18/21,0.03,0.56,1.29
2/19/21,0.04,0.59,1.34
2/22/21,0.03,0.61,1.37
2/23/21,0.04,0.59,1.37
2/24/21,0.03,0.62,1.38
2/25/21,0.04,0.81,1.54
2/26/21,0.04,0.75,1.44
3/1/21,0.05,0.71,1.45
3/2/21,0.04,0.67,1.42
3/3/21,0.05,0.73,1.47
3/4/21,0.04,0.77,1.54
3/5/21,0.04,0.79,1.56
3/8/21,0.05,0.86,1.59
3/9/21,0.05,0.83,1.55
3/10/21,0.04,0.8,1.53
3/11/21,0.04,0.78,1.54
3/12/21,0.04,0.85,1.64
3/15/21,0.04,0.84,1.62
3/16/21,0.02,0.83,1.62
3/17/21,0.02,0.8,1.63
3/18/21,0.01,0.86,1.71
3/19/21,0.01,0.9,1.74
3/22/21,0.03,0.87,1.69
3/23/21,0.01,0.83,1.63
3/24/21,0.02,0.83,1.62
3/25/21,0.02,0.82,1.63
3/26/21,0.02,0.85,1.67
3/29/21,0.03,0.89,1.73
3/30/21,0.02,0.9,1.73
3/31/21,0.03,0.92,1.74
4/1/21,0.02,0.9,1.69
4/2/21,0.02,0.97,1.72
4/5/21,0.03,0.94,1.73
4/6/21,0.02,0.88,1.67
4/7/21,0.02,0.87,1.68
4/8/21,0.01,0.85,1.64
4/9/21,0.02,0.87,1.67
4/12/21,0.02,0.89,1.69
4/13/21,0.03,0.85,1.64
4/14/21,0.02,0.87,1.64
4/15/21,0.02,0.81,1.56
4/16/21,0.02,0.84,1.59
4/19/21,0.02,0.85,1.61
4/20/21,0.03,0.81,1.58
4/21/21,0.03,0.81,1.57
4/22/21,0.03,0.81,1.57
4/23/21,0.03,0.83,1.58
4/26/21,0.03,0.85,1.58
4/27/21,0.01,0.88,1.63
4/28/21,0.01,0.86,1.63
4/29/21,0.01,0.86,1.65
4/30/21,0.01,0.86,1.65
5/3/21,0.04,0.84,1.63
5/4/21,0.02,0.82,1.61
5/5/21,0.02,0.8,1.59
5/6/21,0.02,0.81,1.58
5/7/21,0.02,0.77,1.6
5/10/21,0.02,0.8,1.63
5/11/21,0.01,0.8,1.64
5/12/21,0.02,0.87,1.69
5/13/21,0.02,0.84,1.66
5/14/21,0.01,0.82,1.63
5/17/21,0.02,0.84,1.64
5/18/21,0.02,0.83,1.64
5/19/21,0.01,0.87,1.68
5/20/21,0.01,0.83,1.63
5/21/21,0.01,0.84,1.63
5/24/21,0.02,0.82,1.61
5/25/21,0.02,0.79,1.56
5/26/21,0.02,0.8,1.58
5/27/21,0.02,0.81,1.61
5/28/21,0.01,0.79,1.58
6/1/21,0.02,0.81,1.62
6/2/21,0.02,0.8,1.59
6/3/21,0.02,0.84,1.63
6/4/21,0.02,0.78,1.56
6/7/21,0.02,0.79,1.57
6/8/21,0.02,0.77,1.53
6/9/21,0.03,0.75,1.5
6/10/21,0.03,0.73,1.45
6/11/21,0.03,0.76,1.47
6/14/21,0.03,0.8,1.51
6/15/21,0.03,0.79,1.51
6/16/21,0.04,0.89,1.57
6/17/21,0.04,0.9,1.52
6/18/21,0.05,0.89,1.45
6/21/21,0.05,0.9,1.5
6/22/21,0.04,0.87,1.48
6/23/21,0.05,0.9,1.5
6/24/21,0.05,0.9,1.49
6/25/21,0.06,0.92,1.54
6/28/21,0.05,0.9,1.49
6/29/21,0.04,0.89,1.49
6/30/21,0.05,0.87,1.45
7/1/21,0.05,0.89,1.48
7/2/21,0.05,0.86,1.44
7/6/21,0.05,0.81,1.37
7/7/21,0.05,0.79,1.33
7/8/21,0.06,0.74,1.3
7/9/21,0.06,0.79,1.37
7/12/21,0.05,0.81,1.38
7/13/21,0.05,0.85,1.42
7/14/21,0.06,0.8,1.37
7/15/21,0.05,0.78,1.31
7/16/21,0.05,0.79,1.31
7/19/21,0.05,0.7,1.19
7/20/21,0.05,0.69,1.23
7/21/21,0.05,0.74,1.3
7/22/21,0.05,0.71,1.27
7/23/21,0.05,0.72,1.3
7/26/21,0.05,0.73,1.29
7/27/21,0.05,0.71,1.25
7/28/21,0.05,0.72,1.26
7/29/21,0.06,0.73,1.28
7/30/21,0.06,0.69,1.24
8/2/21,0.05,0.66,1.2
8/3/21,0.05,0.65,1.19
8/4/21,0.05,0.67,1.19
8/5/21,0.05,0.72,1.23
8/6/21,0.06,0.77,1.31
8/9/21,0.06,0.79,1.33
8/10/21,0.05,0.82,1.36
8/11/21,0.05,0.81,1.35
8/12/21,0.06,0.83,1.36
8/13/21,0.06,0.79,1.29
8/16/21,0.06,0.75,1.26
8/17/21,0.07,0.77,1.26
8/18/21,0.07,0.79,1.27
8/19/21,0.06,0.78,1.24
8/20/21,0.05,0.8,1.26
8/23/21,0.05,0.78,1.25
8/24/21,0.05,0.8,1.29
8/25/21,0.06,0.84,1.35
8/26/21,0.05,0.84,1.34
8/27/21,0.05,0.79,1.31
8/30/21,0.05,0.77,1.29
8/31/21,0.04,0.77,1.3
9/1/21,0.05,0.78,1.31
9/2/21,0.05,0.78,1.29
9/3/21,0.05,0.78,1.33
9/7/21,0.05,0.82,1.38
9/8/21,0.05,0.81,1.35
9/9/21,0.04,0.79,1.3
9/10/21,0.05,0.82,1.35
9/13/21,0.06,0.81,1.33
9/14/21,0.04,0.79,1.28
9/15/21,0.04,0.81,1.31
9/16/21,0.04,0.84,1.34
9/17/21,0.04,0.88,1.37
9/20/21,0.04,0.83,1.31
9/21/21,0.03,0.84,1.33
9/22/21,0.03,0.86,1.32
9/23/21,0.03,0.94,1.41
9/24/21,0.03,0.97,1.47
9/27/21,0.04,0.98,1.48
9/28/21,0.04,1.02,1.54
9/29/21,0.04,1.01,1.55
9/30/21,0.04,0.98,1.52
10/1/21,0.04,0.93,1.48
10/4/21,0.04,0.95,1.49
10/5/21,0.04,0.98,1.54
10/6/21,0.04,0.99,1.53
10/7/21,0.05,1.02,1.58
10/8/21,0.05,1.05,1.61
10/12/21,0.06,1.08,1.59
10/13/21,0.05,1.09,1.56
10/14/21,0.05,1.05,1.52
10/15/21,0.05,1.13,1.59
10/18/21,0.06,1.16,1.59
10/19/21,0.05,1.17,1.65
10/20/21,0.05,1.16,1.65
10/21/21,0.06,1.23,1.68
10/22/21,0.06,1.22,1.66
10/25/21,0.06,1.19,1.64
10/26/21,0.06,1.2,1.63
10/27/21,0.06,1.16,1.54
10/28/21,0.06,1.18,1.57
10/29/21,0.05,1.18,1.55
11/1/21,0.05,1.2,1.58
11/2/21,0.05,1.15,1.56
11/3/21,0.05,1.19,1.6
11/4/21,0.04,1.1,1.53
11/5/21,0.05,1.04,1.45
11/8/21,0.06,1.13,1.51
11/9/21,0.04,1.08,1.46
11/10/21,0.05,1.23,1.56
11/12/21,0.05,1.24,1.58
11/15/21,0.05,1.26,1.63
11/16/21,0.05,1.27,1.63
11/17/21,0.05,1.24,1.6
11/18/21,0.05,1.22,1.59
11/19/21,0.05,1.22,1.54
11/22/21,0.05,1.33,1.63
11/23/21,0.06,1.33,1.67
11/24/21,0.06,1.34,1.64
11/26/21,0.06,1.16,1.48
11/29/21,0.06,1.18,1.52
11/30/21,0.05,1.14,1.43
12/1/21,0.06,1.15,1.43
12/2/21,0.05,1.21,1.44
12/3/21,0.06,1.13,1.35
12/6/21,0.05,1.21,1.43
12/7/21,0.06,1.26,1.48
12/8/21,0.07,1.27,1.52
12/9/21,0.06,1.26,1.49
12/10/21,0.06,1.25,1.48
12/13/21,0.05,1.21,1.42
12/14/21,0.05,1.23,1.44
12/15/21,0.05,1.26,1.47
12/16/21,0.05,1.19,1.44
12/17/21,0.05,1.18,1.41
12/20/21,0.07,1.17,1.43
12/21/21,0.07,1.24,1.48
12/22/21,0.08,1.23,1.46
12/23/21,0.07,1.25,1.5
12/27/21,0.06,1.26,1.48
12/28/21,0.06,1.27,1.49
12/29/21,0.05,1.29,1.55
12/30/21,0.05,1.27,1.52
12/31/21,0.06,1.26,1.52
1/3/22,0.08,1.37,1.63
1/4/22,0.08,1.37,1.66
1/5/22,0.09,1.43,1.71
1/6/22,0.1,1.47,1.73
1/7/22,0.1,1.5,1.76
1/10/22,0.13,1.53,1.78
1/11/22,0.11,1.51,1.75
1/12/22,0.12,1.5,1.74
1/13/22,0.12,1.47,1.7
1/14/22,0.13,1.55,1.78
1/18/22,0.16,1.65,1.87
1/19/22,0.17,1.62,1.83
1/20/22,0.17,1.62,1.83
1/21/22,0.17,1.54,1.75
1/24/22,0.19,1.53,1.75
1/25/22,0.19,1.56,1.78
1/26/22,0.19,1.66,1.85
1/27/22,0.2,1.66,1.81
1/28/22,0.19,1.61,1.78
1/31/22,0.22,1.62,1.79
2/1/22,0.19,1.63,1.81
2/2/22,0.19,1.6,1.78
2/3/22,0.2,1.66,1.82
2/4/22,0.23,1.78,1.93
2/7/22,0.27,1.76,1.92
2/8/22,0.25,1.81,1.96
2/9/22,0.26,1.82,1.94
2/10/22,0.4,1.96,2.03
2/11/22,0.36,1.84,1.92
2/14/22,0.43,1.9,1.98
2/15/22,0.4,1.94,2.05
2/16/22,0.38,1.9,2.03
2/17/22,0.36,1.85,1.97
2/18/22,0.35,1.82,1.92
2/22/22,0.37,1.85,1.94
2/23/22,0.34,1.89,1.99
2/24/22,0.32,1.84,1.96
2/25/22,0.33,1.86,1.97
2/28/22,0.35,1.71,1.83
3/1/22,0.32,1.56,1.72
3/2/22,0.34,1.74,1.86
3/3/22,0.38,1.74,1.86
3/4/22,0.34,1.65,1.74
3/7/22,0.38,1.71,1.78
3/8/22,0.36,1.8,1.86
3/9/22,0.38,1.87,1.94
3/10/22,0.39,1.92,1.98
3/11/22,0.4,1.96,2
3/14/22,0.45,2.1,2.14
3/15/22,0.46,2.1,2.15
3/16/22,0.44,2.18,2.19
3/17/22,0.4,2.17,2.2
3/18/22,0.42,2.14,2.14
3/21/22,0.54,2.33,2.32
3/22/22,0.51,2.39,2.38
3/23/22,0.5,2.34,2.32
3/24/22,0.52,2.37,2.34
3/25/22,0.55,2.55,2.48
3/28/22,0.59,2.54,2.46
3/29/22,0.55,2.49,2.41
3/30/22,0.55,2.44,2.35
3/31/22,0.52,2.42,2.32
4/1/22,0.53,2.56,2.38
